0,1,2,3,4,5
200.433153522121,0.0,0.0,0.0,186.1453870159619,14.287766506159107
0.0,200.2206102956309,0.0,0.0,135.86641310701276,64.35419718861814
0.0,0.0,200.8052066888966,0.0,0.0,200.8052066888966
0.0,0.0,0.0,198.54102949335194,77.98819987702556,120.55282961632638
186.1453870159619,135.86641310701276,0.0,77.98819987702556,400.0000000000002,0.0
14.287766506159107,64.35419718861814,200.8052066888966,120.55282961632638,0.0,400.0000000000002
