,xst,yst,xin,yin,exitcell,exitface,dtau,tsum,line
83,6300.0,5999.667465662118,5900.262105738388,5600.0,96.0,3.0,1081.248945147688,4229.37032475967,7
84,6518.846585661797,6300.0,6300.0,5999.667465662118,97.0,4.0,618.9415573760313,4848.311882135702,7
85,7000.0,6781.153414338203,6518.846585661797,6300.0,108.0,3.0,948.5230008562431,5796.834882991945,7
86,7088.57348528406,7000.0,7000.0,6781.153414338203,109.0,4.0,186.6868707698865,5983.521753761832,7
87,,,,,,,279.2520035618878,6262.77375732372,7
88,3500.0,3543.75,3500.0,3543.75,60.0,1.0,69.81300089047195,69.81300089047195,8
89,3340.5721225263383,3500.0,3500.0,3543.75,59.0,2.0,67.94161832946712,137.75461921993906,8
90,2800.0,2961.3459581281663,3340.5721225263383,3500.0,48.0,1.0,783.0588235294163,920.8134427493553,8
91,2528.5626424125385,2800.0,2800.0,2961.3459581281663,47.0,2.0,414.0514271084644,1334.8648698578197,8
92,2100.0,2371.4373575874615,2528.5626424125385,2800.0,36.0,1.0,1048.1183009749695,2382.9831708327893,8
93,1799.7378942616283,2100.0,2100.0,2371.4373575874615,35.0,2.0,765.1382087791753,3148.1213796119646,8
94,1400.0,1700.3325343378824,1799.7378942616283,2100.0,24.0,1.0,1081.248945147688,4229.370324759652,8
95,1181.1534143382025,1400.0,1400.0,1700.3325343378824,23.0,2.0,618.9415573760327,4848.311882135685,8
96,700.0,918.8465856617975,1181.1534143382025,1400.0,12.0,1.0,948.5230008562419,5796.834882991927,8
97,611.4265147159392,700.0,700.0,918.8465856617975,11.0,2.0,186.68687076988837,5983.5217537618155,8
98,,,,,,,279.2520035618878,6262.773757323704,8
99,3500.0,3631.25,3500.0,3631.25,60.0,1.0,69.81300089047195,69.81300089047195,9
100,3021.7163675790152,3500.0,3500.0,3631.25,59.0,2.0,239.1408234726499,308.95382436312184,9
101,2800.0,3277.287271149146,3021.7163675790152,3500.0,48.0,1.0,323.76470588235367,632.7185302454754,9
102,2100.0,2880.3628611971317,2800.0,3277.287271149146,47.0,1.0,1162.5169626837983,1795.2354929292737,9
103,1956.7816027574456,2800.0,2100.0,2880.3628611971317,46.0,2.0,282.69683356051144,2077.9323264897853,9
104,1400.0,2308.8121689718114,1956.7816027574456,2800.0,35.0,1.0,1536.111875105674,3614.0442015954595,9
105,1228.6694160527431,2100.0,1400.0,2308.8121689718114,34.0,2.0,541.8133246655362,4155.857526260996,9
106,752.7684454515593,1400.0,1228.6694160527431,2100.0,23.0,2.0,1539.1422100774566,5694.999736338452,9
107,700.0,1347.2315545484407,752.7684454515593,1400.0,12.0,1.0,104.02520846511196,5799.024944803564,9
108,438.04684044388387,700.0,700.0,1347.2315545484407,11.0,2.0,646.8562432420762,6445.88118804564,9
109,,,,,,,279.2520035618878,6725.133191607528,9
110,3500.0,3718.75,3500.0,3718.75,60.0,1.0,69.81300089047195,69.81300089047195,10
111,2800.0,3559.0848548105655,3500.0,3718.75,59.0,1.0,404.9730681855913,474.7860690760632,10
112,2527.086131631979,3500.0,2800.0,3559.0848548105655,58.0,2.0,264.3158775393376,739.1019466154007,10
113,2100.0,3300.3803251121044,2527.086131631979,3500.0,47.0,1.0,746.0997106009878,1485.2016572163884,10
114,1400.0,2957.729506310801,2100.0,3300.3803251121044,46.0,1.0,1608.1093953093864,3093.311052525775,10
115,1191.0856552024454,2800.0,1400.0,2957.729506310801,45.0,2.0,630.9621855360407,3724.2732380618154,10
116,700.0,2127.1153960868464,1191.0856552024454,2800.0,34.0,1.0,2032.9788353659612,5757.252073427777,10
117,688.8220503614842,2100.0,700.0,2127.1153960868464,33.0,2.0,57.22855100928575,5814.480624437063,10
118,440.975370737695,1400.0,688.8220503614842,2100.0,22.0,2.0,1162.9584901757555,6977.439114612818,10
119,262.49999999999807,700.0,440.975370737695,1400.0,11.0,2.0,715.8307498354881,7693.269864448306,10
120,,,,,,,279.2520035618878,7972.521868010194,10
121,3500.0,3806.25,3500.0,3806.25,60.0,1.0,69.81300089047195,69.81300089047195,11
122,2800.0,3753.028284936853,3500.0,3806.25,59.0,1.0,404.9730681855913,474.7860690760632,11
123,2100.0,3678.976252839031,2800.0,3753.028284936853,58.0,1.0,811.0714884048917,1285.857557480955,11
124,1400.0,3566.1596394698277,2100.0,3678.976252839031,57.0,1.0,1391.3907818832656,2677.2483393642206,11
125,1140.225889233764,3500.0,1400.0,3566.1596394698277,56.0,2.0,745.2347085478182,3422.4830479120387,11
126,700.0,3267.040645528017,1140.225889233764,3500.0,45.0,1.0,1867.3365119171845,5289.819559829223,11
127,390.6456572671882,2800.0,700.0,3267.040645528017,44.0,2.0,2195.717004671992,7485.536564501215,11
128,229.60735012050347,2100.0,390.6456572671882,2800.0,33.0,2.0,1889.3137367367492,9374.850301237964,11
129,146.99179024590393,1400.0,229.60735012050347,2100.0,22.0,2.0,1162.9584901757555,10537.80879141372,11
130,87.5000000000027,700.0,146.99179024590393,1400.0,11.0,2.0,715.8307498354881,11253.639541249207,11
131,,,,,,,279.2520035618878,11532.891544811095,11
132,3500.0,3893.75,3500.0,3893.75,60.0,1.0,69.81300089047195,69.81300089047195,12
133,2800.0,3946.971715063141,3500.0,3893.75,59.0,1.0,404.9730681855913,474.7860690760632,12
134,2100.0,4021.0237471609585,2800.0,3946.971715063141,58.0,1.0,811.0714884048917,1285.857557480955,12
135,1400.0,4133.840360530155,2100.0,4021.0237471609585,57.0,1.0,1391.3907818832656,2677.2483393642206,12
136,1140.2258892336947,4200.0,1400.0,4133.840360530155,56.0,4.0,745.2347085480397,3422.48304791226,12
137,700.0,4432.959354471946,1140.2258892336947,4200.0,67.0,1.0,1867.3365119169482,5289.819559829209,12
138,390.64565726717086,4900.0,700.0,4432.959354471946,66.0,4.0,2195.717004672159,7485.536564501368,12
139,229.60735012048744,5600.0,390.64565726717086,4900.0,77.0,4.0,1889.31373673674,9374.850301238108,12
140,146.99179024589603,6300.0,229.60735012048744,5600.0,88.0,4.0,1162.9584901757582,10537.808791413867,12
141,87.49999999999844,7000.0,146.99179024589603,6300.0,99.0,4.0,715.8307498354807,11253.639541249348,12
142,,,,,,,279.2520035618878,11532.891544811235,12
143,3500.0,3981.25,3500.0,3981.25,60.0,1.0,69.81300089047195,69.81300089047195,13
144,2800.0,4140.915145189429,3500.0,3981.25,59.0,1.0,404.9730681855913,474.7860690760632,13
145,2527.0861316319515,4200.0,2800.0,4140.915145189429,58.0,4.0,264.3158775393669,739.10194661543,13
146,2100.0,4399.619674887882,2527.0861316319515,4200.0,69.0,1.0,746.0997106009403,1485.2016572163702,13
147,1400.0,4742.270493689179,2100.0,4399.619674887882,68.0,1.0,1608.1093953093864,3093.3110525257566,13
148,1191.0856552024186,4900.0,1400.0,4742.270493689179,67.0,4.0,630.9621855361286,3724.2732380618854,13
149,700.0,5572.884603913103,1191.0856552024186,4900.0,78.0,1.0,2032.9788353658084,5757.252073427694,13
150,688.8220503614626,5600.0,700.0,5572.884603913103,77.0,4.0,57.228551009394245,5814.480624437088,13
151,440.97537073768825,6300.0,688.8220503614626,5600.0,88.0,4.0,1162.9584901757582,6977.439114612846,13
152,262.49999999999545,7000.0,440.97537073768825,6300.0,99.0,4.0,715.8307498354807,7693.269864448327,13
153,,,,,,,279.2520035618878,7972.521868010215,13
154,3500.0,4068.75,3500.0,4068.75,60.0,1.0,69.81300089047195,69.81300089047195,14
155,3021.7163675790084,4200.0,3500.0,4068.75,59.0,4.0,239.1408234726544,308.9538243631264,14
156,2800.0,4427.89209463808,3021.7163675790084,4200.0,70.0,1.0,331.29411764705804,640.2479420101845,14
157,2100.0,4826.438482212292,2800.0,4427.89209463808,69.0,1.0,1162.516962683789,1802.7649046939734,14
158,1968.9025935694133,4900.0,2100.0,4826.438482212292,68.0,4.0,258.0212000296286,2060.786104723602,14
159,1400.0,5401.880862474195,1968.9025935694133,4900.0,79.0,1.0,1566.8715167489647,3627.6576214725665,14
160,1237.4430585604198,5600.0,1400.0,5401.880862474195,78.0,4.0,512.6344015060931,4140.29202297866,14
161,759.791991170626,6300.0,1237.4430585604198,5600.0,89.0,4.0,1539.142210077438,5679.434233056098,14
162,700.0,6359.791991170626,759.791991170626,6300.0,100.0,1.0,117.87109309062873,5797.305326146727,14
163,440.88947068876007,7000.0,700.0,6359.791991170626,99.0,4.0,637.9302447240711,6435.235570870798,14
164,,,,,,,279.2520035618878,6714.487574432686,14
165,3500.0,4156.25,3500.0,4156.25,60.0,1.0,69.81300089047195,69.81300089047195,15
166,3340.5721225263364,4200.0,3500.0,4156.25,59.0,4.0,67.9416183294681,137.75461921994005,15
167,2800.0,4738.654041871825,3340.5721225263364,4200.0,70.0,1.0,783.0588235294073,920.8134427493474,15
168,2528.562642412521,4900.0,2800.0,4738.654041871825,69.0,4.0,414.05142710848764,1334.864869857835,15
169,2100.0,5328.562642412521,2528.562642412521,4900.0,80.0,1.0,1048.1183009749275,2382.9831708327624,15
170,1799.7378942616099,5600.0,2100.0,5328.562642412521,79.0,4.0,765.1382087792246,3148.121379611987,15
171,1400.0,5999.73789426161,1799.7378942616099,5600.0,90.0,1.0,1081.4394806689609,4229.560860280948,15
172,1181.2047343144577,6300.0,1400.0,5999.73789426161,89.0,4.0,618.7897250682711,4848.350585349219,15
173,700.0,6781.204734314458,1181.2047343144577,6300.0,100.0,1.0,948.6241706212916,5796.97475597051,15
174,611.447285381143,7000.0,700.0,6781.204734314458,99.0,4.0,186.63999363115923,5983.614749601669,15
175,,,,,,,279.2520035618878,6262.866753163557,15
176,3543.75,4200.0,3543.75,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,16
177,3500.0,4359.427877473664,3543.75,4200.0,71.0,1.0,67.94161832946813,137.75461921994008,16
178,2961.3459581281745,4900.0,3500.0,4359.427877473664,70.0,4.0,783.0588235294073,920.8134427493474,16
179,2800.0,5171.437357587478,2961.3459581281745,4900.0,81.0,1.0,414.05142710848673,1334.864869857834,16
180,2371.437357587478,5600.0,2800.0,5171.437357587478,80.0,4.0,1048.1183009749295,2382.983170832764,16
181,2100.0,5900.262105738388,2371.437357587478,5600.0,91.0,1.0,765.1382087792183,3148.121379611982,16
182,1700.2621057383876,6300.0,2100.0,5900.262105738388,90.0,4.0,1081.4394806689675,4229.56086028095,16
183,1400.0,6518.7952656855405,1700.2621057383876,6300.0,101.0,1.0,618.7897250682655,4848.350585349215,16
184,918.7952656855405,7000.0,1400.0,6518.7952656855405,100.0,4.0,948.6241706212951,5796.97475597051,16
185,700.0,7088.552714618856,918.7952656855405,7000.0,111.0,1.0,186.63999363115764,5983.614749601667,16
186,,,,,,,279.2520035618878,6262.866753163556,16
187,3631.25,4200.0,3631.25,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,17
188,3500.0,4678.283632420991,3631.25,4200.0,71.0,1.0,239.14082347265406,308.95382436312605,17
